DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,BIDEX,ASKEX,QU_SEQNUM,NATBBO_IND,NASDBBO_IND,QU_CANCEL,QU_SOURCE
20140304,10:00:04.956,Z,HZO,,14.76,1,15.13,1,R,Z,Z,2697245,0,0,,C
20140304,10:00:04.957,P,HZO,,14.82,1,14.91,1,R,P,P,2697246,0,0,,C
20140304,10:00:04.958,P,HZO,,14.82,1,14.91,2,R,P,P,2697247,6,0,,C
20140304,10:00:04.958,P,HZO,,14.82,2,14.91,2,R,P,P,2697248,0,0,,C
20140304,10:00:04.958,P,HZO,,14.82,2,14.91,3,R,P,P,2697249,6,0,,C
20140304,10:00:04.958,P,HZO,,14.82,3,14.91,3,R,P,P,2697250,0,0,,C
20140304,10:00:04.959,T,HZO,,14.82,3,15,1,R,T,T,2697252,0,0,,C
20140304,10:00:04.959,Z,HZO,,14.76,1,15,1,R,Z,Z,2697253,0,0,,C
20140304,10:00:04.960,P,HZO,,14.82,3,14.91,2,R,P,P,2697254,6,0,,C
20140304,10:00:04.960,P,HZO,,14.82,3,14.91,1,R,P,P,2697255,6,0,,C
20140304,10:00:04.961,Y,HZO,,14.82,1,15.17,1,R,Y,Y,2697256,0,0,A,C
20140304,10:00:04.961,Y,HZO,,14.82,1,14.91,1,R,Y,Y,2697258,0,0,A,C
20140304,10:00:04.965,Y,HZO,,14.82,1,15.17,1,R,Y,Y,2697277,0,0,A,C
20140304,10:00:04.985,P,HZO,,14.83,1,14.91,1,R,P,P,2697497,0,0,,C
20140304,10:00:04.986,P,HZO,,14.83,2,14.91,1,R,P,P,2697499,6,0,,C
20140304,10:00:04.989,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2697504,0,0,A,C
20140304,10:00:04.991,N,HZO,,14.83,1,14.97,1,R,N,N,2697540,0,0,A,C
20140304,10:00:04.992,Y,HZO,,14.83,1,15.17,1,R,Y,Y,2697555,0,0,A,C
20140304,10:00:04.997,N,HZO,,14.84,1,14.97,1,R,N,N,2697558,6,0,A,C
20140304,10:00:04.999,P,HZO,,14.83,2,14.91,2,R,P,P,2697568,6,0,,C
20140304,10:00:05.001,P,HZO,,14.83,1,14.91,2,R,P,P,2697569,0,0,,C
20140304,10:00:05.001,P,HZO,,14.82,1,14.91,2,R,P,P,2697570,0,0,,C
20140304,10:00:05.022,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2697679,0,0,A,C
20140304,10:00:05.044,P,HZO,,14.82,1,14.91,3,R,P,P,2697716,6,0,,C
20140304,10:00:05.049,Y,HZO,,14.54,1,14.91,1,R,Y,Y,2697748,0,0,A,C
20140304,10:00:05.052,N,HZO,,14.83,1,14.97,1,R,N,N,2697752,6,0,A,C
20140304,10:00:05.055,P,HZO,,14.82,1,14.91,4,R,P,P,2697756,6,0,,C
20140304,10:00:05.076,Y,HZO,,14.54,1,14.91,1,R,Y,Y,2697783,0,0,A,C
20140304,10:00:05.083,N,HZO,,14.82,1,14.97,1,R,N,N,2697790,0,0,A,C
20140304,10:00:05.151,T,HZO,,14.82,3,14.96,1,R,T,T,2698076,0,0,,C
20140304,10:00:05.151,Z,HZO,,14.76,1,14.96,1,R,Z,Z,2698077,0,0,,C
20140304,10:00:05.151,N,HZO,,14.82,1,14.96,1,R,N,N,2698080,0,0,A,C
20140304,10:00:05.357,X,HZO,,0,0,0,0,R,X,X,2698744,6,0,,C
20140304,10:00:05.357,T,HZO,,14.85,1,14.96,1,R,T,T,2698745,6,0,,C
20140304,10:00:05.361,P,HZO,,14.82,1,14.91,3,R,P,P,2698748,6,0,,C
20140304,10:00:05.361,P,HZO,,14.82,1,14.91,2,R,P,P,2698749,6,0,,C
20140304,10:00:05.362,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2698751,0,0,A,C
20140304,10:00:05.392,J,HZO,,13.7,1,14.91,1,R,J,J,2698945,0,0,,C
20140304,10:00:05.397,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2698958,0,0,A,C
20140304,10:00:05.701,T,HZO,,14.85,1,14.96,1,R,T,T,2699593,0,0,A,C
20140304,10:00:06.380,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2701094,0,0,A,C
20140304,10:00:06.380,N,HZO,,14.82,1,14.96,1,R,N,N,2701095,0,0,A,C
20140304,10:00:06.713,N,HZO,,14.82,1,14.9,5,R,N,N,2703319,6,0,A,C
20140304,10:00:06.825,N,HZO,,14.82,1,14.91,5,R,N,N,2704091,6,0,A,C
20140304,10:00:06.827,N,HZO,,14.82,1,14.92,5,R,N,N,2704100,6,0,A,C
20140304,10:00:06.827,N,HZO,,14.82,1,14.96,1,R,N,N,2704105,0,0,A,C
20140304,10:00:06.867,J,HZO,,13.7,1,15.87,1,R,J,J,2704251,0,0,,C
20140304,10:00:06.905,N,HZO,,14.76,1,14.96,1,R,N,N,2704388,0,0,A,C
20140304,10:00:06.943,B,HZO,,14.85,1,0,0,R,B,B,2704530,0,0,,C
20140304,10:00:06.943,P,HZO,,14.82,2,14.91,2,R,P,P,2704531,0,0,,C
20140304,10:00:07.094,Z,HZO,,14.8,1,14.96,1,R,Z,Z,2704984,0,0,,C
20140304,10:00:07.094,N,HZO,,14.8,1,14.96,1,R,N,N,2704985,0,0,A,C
20140304,10:00:07.794,P,HZO,,14.82,2,14.91,3,R,P,P,2707344,6,0,,C
20140304,10:00:09.212,Y,HZO,,14.54,1,14.91,1,R,Y,Y,2712208,0,0,A,C
20140304,10:00:09.249,N,HZO,,14.8,1,14.9,5,R,N,N,2712450,6,0,A,C
20140304,10:00:09.274,N,HZO,,14.8,1,14.92,5,R,N,N,2712613,6,0,A,C
20140304,10:00:09.274,N,HZO,,14.8,1,14.96,1,R,N,N,2712615,0,0,A,C
20140304,10:00:09.276,P,HZO,,14.82,2,14.91,2,R,P,P,2712623,6,0,,C
20140304,10:00:09.303,P,HZO,,14.82,2,14.91,3,R,P,P,2712868,6,0,,C
20140304,10:00:12.733,N,HZO,,14.86,1,14.96,1,R,N,N,2721128,6,0,A,C
20140304,10:00:12.734,T,HZO,,14.85,1,14.96,1,R,T,T,2721130,0,0,,C
20140304,10:00:12.739,P,HZO,,14.82,2,14.91,2,R,P,P,2721132,6,0,,C
20140304,10:00:12.741,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2721143,0,0,A,C
20140304,10:00:13.566,K,HZO,,14.81,1,14.91,1,R,K,K,2723389,0,0,,C
20140304,10:00:13.568,Z,HZO,,14.8,2,14.96,1,R,Z,Z,2723402,0,0,,C
20140304,10:00:13.751,T,HZO,,14.85,1,14.96,1,R,T,T,2723778,0,0,A,C
20140304,10:00:14.198,P,HZO,,14.82,2,14.91,3,R,P,P,2724966,6,0,,C
20140304,10:00:14.199,P,HZO,,14.82,2,14.91,2,R,P,P,2724967,6,0,,C
20140304,10:00:14.221,P,HZO,,14.82,2,14.91,3,R,P,P,2724978,6,0,,C
20140304,10:00:14.222,P,HZO,,14.82,2,14.91,2,R,P,P,2724980,6,0,,C
20140304,10:00:14.257,N,HZO,,14.86,1,14.9,1,R,N,N,2725036,1,0,A,C
20140304,10:00:14.258,P,HZO,,14.83,1,14.91,2,R,P,P,2725040,0,0,,C
20140304,10:00:14.696,P,HZO,,14.83,1,14.91,1,R,P,P,2725565,0,0,,C
20140304,10:00:14.696,P,HZO,,14.83,1,15.15,2,R,P,P,2725566,0,0,,C
20140304,10:00:14.697,T,HZO,,14.85,1,15.13,1,R,T,T,2725567,0,0,A,C
20140304,10:00:14.697,Z,HZO,,14.8,2,15.13,1,R,Z,Z,2725568,0,0,,C
20140304,10:00:14.708,T,HZO,,14.85,1,15.13,2,R,T,T,2725576,0,0,A,C
20140304,10:00:14.848,T,HZO,,14.85,1,15,1,R,T,T,2725702,0,0,A,C
20140304,10:00:14.848,Z,HZO,,14.8,2,15,1,R,Z,Z,2725703,0,0,,C
20140304,10:00:15.109,B,HZO,,0,0,0,0,R,B,B,2726207,0,0,,C
20140304,10:00:15.147,B,HZO,,14.86,1,0,0,R,B,B,2726309,0,0,,C
20140304,10:00:15.148,P,HZO,,14.84,1,15.15,2,R,P,P,2726312,0,0,,C
20140304,10:00:20.519,P,HZO,,14.86,1,15.15,2,R,P,P,2736924,0,0,,C
20140304,10:00:21.150,T,HZO,,14.86,1,15,1,R,T,T,2737933,0,0,A,C
20140304,10:00:25.396,T,HZO,,14.86,1,14.96,1,R,T,T,2748087,0,0,A,C
20140304,10:00:25.396,Z,HZO,,14.8,2,14.96,1,R,Z,Z,2748089,0,0,,C
20140304,10:00:25.397,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2748130,0,0,A,C
20140304,10:00:25.566,N,HZO,,14.86,1,14.9,6,R,N,N,2748539,6,0,A,C
20140304,10:00:25.567,N,HZO,,14.86,1,14.9,5,R,N,N,2748543,6,0,A,C
20140304,10:00:26.608,N,HZO,,14.86,1,14.91,5,R,N,N,2753550,6,0,A,C
20140304,10:00:26.608,N,HZO,,14.86,1,14.92,5,R,N,N,2753553,6,0,A,C
20140304,10:00:26.608,N,HZO,,14.86,1,14.98,4,R,N,N,2753555,0,0,A,C
20140304,10:00:26.609,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2753559,0,0,A,C
20140304,10:00:26.609,N,HZO,,14.86,1,14.98,4,R,N,N,2753560,0,0,A,C
20140304,10:00:26.610,T,HZO,,14.86,1,15,1,R,T,T,2753563,0,0,A,C
20140304,10:00:26.610,T,HZO,,14.86,1,15.12,1,R,T,T,2753564,0,0,A,C
20140304,10:00:26.610,Z,HZO,,14.8,2,15,1,R,Z,Z,2753565,0,0,,C
20140304,10:00:26.610,Z,HZO,,14.8,2,15.12,1,R,Z,Z,2753566,0,0,,C
20140304,10:00:26.610,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2753568,0,0,A,C
20140304,10:00:26.610,N,HZO,,14.86,1,14.98,4,R,N,N,2753571,0,0,A,C
20140304,10:00:26.645,N,HZO,,14.86,1,14.91,5,R,N,N,2753638,6,0,A,C
20140304,10:00:26.797,T,HZO,,14.86,1,14.96,1,R,T,T,2754130,0,0,A,C
20140304,10:00:26.797,Z,HZO,,14.8,2,14.96,1,R,Z,Z,2754131,0,0,,C
20140304,10:00:27.600,P,HZO,,14.86,1,14.95,1,R,P,P,2755953,0,0,,C
20140304,10:00:27.601,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2755959,0,0,A,C
20140304,10:00:27.601,N,HZO,,14.86,1,14.91,5,R,N,N,2755963,0,0,A,C
20140304,10:00:30.508,T,HZO,,14.86,1,15.12,1,R,T,T,2763745,0,0,A,C
20140304,10:00:30.508,Z,HZO,,14.8,2,15.12,1,R,Z,Z,2763746,0,0,,C
20140304,10:00:30.592,N,HZO,,14.86,1,14.92,5,R,N,N,2763848,6,0,A,C
20140304,10:00:30.593,N,HZO,,14.86,1,14.93,5,R,N,N,2763849,0,0,A,C
20140304,10:00:30.593,N,HZO,,14.86,1,14.98,4,R,N,N,2763850,0,0,A,C
20140304,10:00:30.593,N,HZO,,14.86,1,14.97,1,R,N,N,2763851,0,0,A,C
20140304,10:00:30.661,T,HZO,,14.86,1,15,1,R,T,T,2764043,0,0,A,C
20140304,10:00:30.661,Z,HZO,,14.8,2,15,1,R,Z,Z,2764044,0,0,,C
20140304,10:00:31.002,Z,HZO,,14.8,1,15,1,R,Z,Z,2765644,0,0,,C
20140304,10:00:35.354,P,HZO,,14.86,1,14.91,1,R,P,P,2774633,0,0,,C
20140304,10:00:35.356,W,HZO,,14.56,1,15.19,1,R,W,W,2774635,0,0,,C
20140304,10:00:35.387,P,HZO,,14.86,1,14.95,1,R,P,P,2774714,0,0,,C
20140304,10:00:35.390,P,HZO,,14.86,1,14.91,1,R,P,P,2774717,0,0,,C
20140304,10:00:36.045,K,HZO,,14.81,2,14.91,1,R,K,K,2775716,6,0,,C
20140304,10:00:36.261,W,HZO,,14.58,1,15.21,1,R,W,W,2776370,0,0,,C
20140304,10:00:45.355,P,HZO,,14.86,1,14.95,1,R,P,P,2792342,6,0,,C
20140304,10:00:45.358,K,HZO,,14.81,2,15.87,1,R,K,K,2792343,6,0,,C
20140304,10:00:45.358,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2792344,0,0,A,C
20140304,10:00:45.358,P,HZO,,14.86,2,14.95,1,R,P,P,2792345,1,0,,C
20140304,10:00:45.358,T,HZO,,14.87,1,15,1,R,T,T,2792346,6,0,A,C
20140304,10:00:45.358,X,HZO,,14.87,1,0,0,R,X,X,2792347,0,0,,C
20140304,10:00:45.358,T,HZO,,14.87,1,15,1,R,T,T,2792348,6,0,,C
20140304,10:00:45.358,W,HZO,,14.59,1,15.2,1,R,W,W,2792349,0,0,,C
20140304,10:00:45.359,N,HZO,,14.86,1,14.97,1,R,N,N,2792355,0,0,A,C
20140304,10:00:45.359,T,HZO,,14.88,1,15,1,R,T,T,2792362,6,0,,C
20140304,10:00:45.360,N,HZO,,14.86,1,14.98,4,R,N,N,2792366,0,0,A,C
20140304,10:00:45.360,N,HZO,,14.86,1,14.98,4,R,N,N,2792373,0,0,,C
20140304,10:00:45.360,T,HZO,,14.88,1,15.13,2,R,T,T,2792374,0,0,,C
20140304,10:00:45.360,B,HZO,,14.88,1,0,0,R,B,B,2792378,0,0,,C
20140304,10:00:45.361,Z,HZO,,14.8,1,15.13,1,R,Z,Z,2792385,0,0,,C
20140304,10:00:45.362,P,HZO,,14.86,3,14.95,1,R,P,P,2792393,0,0,,C
20140304,10:00:45.362,P,HZO,,14.86,3,14.95,2,R,P,P,2792396,6,0,,C
20140304,10:00:45.362,P,HZO,,14.86,3,14.95,3,R,P,P,2792404,6,0,,C
20140304,10:00:45.364,P,HZO,,14.86,2,14.95,3,R,P,P,2792447,0,0,,C
20140304,10:00:45.364,N,HZO,,14.86,1,14.95,1,R,N,N,2792448,0,0,,C
20140304,10:00:45.364,P,HZO,,14.86,2,14.95,1,R,P,P,2792452,6,0,,C
20140304,10:00:45.365,J,HZO,,14.86,1,15.87,1,R,J,J,2792470,0,0,,C
20140304,10:00:45.365,Y,HZO,,14.54,1,14.95,1,R,Y,Y,2792475,0,0,A,C
20140304,10:00:45.366,K,HZO,,14.85,1,15.87,1,R,K,K,2792476,0,0,,C
20140304,10:00:45.367,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2792477,0,0,A,C
20140304,10:00:45.367,J,HZO,,13.7,1,15.87,1,R,J,J,2792478,0,0,,C
20140304,10:00:45.368,Z,HZO,,14.8,2,15.13,1,R,Z,Z,2792480,0,0,,C
20140304,10:00:45.370,T,HZO,,14.87,1,15.13,2,R,T,T,2792482,6,0,,C
20140304,10:00:45.370,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2792483,0,0,,C
20140304,10:00:45.371,P,HZO,,14.86,2,14.95,2,R,P,P,2792486,6,0,,C
20140304,10:00:45.371,P,HZO,,14.86,2,14.95,3,R,P,P,2792488,6,0,,C
20140304,10:00:45.371,P,HZO,,14.86,1,14.95,3,R,P,P,2792489,0,0,,C
20140304,10:00:45.372,P,HZO,,14.86,1,14.95,2,R,P,P,2792490,6,0,,C
20140304,10:00:45.372,N,HZO,,14.87,1,14.95,1,R,N,N,2792491,0,0,,C
20140304,10:00:45.391,P,HZO,,14.86,1,14.95,3,R,P,P,2792519,6,0,,C
20140304,10:00:45.391,P,HZO,,14.86,1,14.95,4,R,P,P,2792520,6,0,,C
20140304,10:00:45.396,P,HZO,,14.86,1,14.95,3,R,P,P,2792525,6,0,,C
20140304,10:00:45.396,N,HZO,,14.86,1,14.95,1,R,N,N,2792526,0,0,,C
20140304,10:00:45.396,N,HZO,,14.86,1,14.94,1,R,N,N,2792527,6,0,,C
20140304,10:00:45.397,J,HZO,,13.7,1,14.95,1,R,J,J,2792528,0,0,,C
20140304,10:00:45.397,X,HZO,,0,0,0,0,R,X,X,2792529,0,0,,C
20140304,10:00:45.405,B,HZO,,14.86,1,0,0,R,B,B,2792531,6,0,,C
20140304,10:00:45.406,N,HZO,,14.86,1,14.95,1,R,N,N,2792532,6,0,,C
20140304,10:00:45.411,P,HZO,,14.86,1,14.95,4,R,P,P,2792563,6,0,,C
20140304,10:00:45.418,P,HZO,,14.86,1,14.95,3,R,P,P,2792570,6,0,,C
20140304,10:00:45.419,N,HZO,,14.86,1,14.98,4,R,N,N,2792573,0,0,,C
20140304,10:00:45.434,N,HZO,,14.86,1,14.94,1,R,N,N,2792591,6,0,,C
20140304,10:00:45.508,J,HZO,,13.7,1,15.87,1,R,J,J,2793045,0,0,,C
20140304,10:00:45.509,T,HZO,,14.8,1,15.13,2,R,T,T,2793048,6,0,,C
20140304,10:00:45.511,J,HZO,,13.7,1,14.94,1,R,J,J,2793055,0,0,,C
20140304,10:00:45.512,P,HZO,,14.86,1,14.94,1,R,P,P,2793060,0,0,,C
20140304,10:00:45.513,T,HZO,,14.8,1,15,1,R,T,T,2793076,0,0,,C
20140304,10:00:45.513,Z,HZO,,14.8,2,15,1,R,Z,Z,2793080,0,0,,C
20140304,10:00:45.714,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2793965,0,0,A,C
20140304,10:00:45.715,N,HZO,,14.86,1,14.94,1,R,N,N,2793966,6,0,A,C
20140304,10:00:45.715,T,HZO,,14.8,1,14.94,1,R,T,T,2793967,0,0,,C
20140304,10:00:45.738,N,HZO,,14.86,1,14.93,1,R,N,N,2793997,6,0,,C
20140304,10:00:45.740,T,HZO,,14.8,1,15,1,R,T,T,2794001,0,0,,C
20140304,10:00:45.743,J,HZO,,13.7,1,15.87,1,R,J,J,2794012,0,0,,C
20140304,10:00:45.745,Y,HZO,,14.54,1,14.93,1,R,Y,Y,2794014,0,0,,C
20140304,10:00:45.747,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2794015,0,0,A,C
20140304,10:00:45.794,N,HZO,,14.86,1,14.94,1,R,N,N,2794055,6,0,A,C
20140304,10:00:45.795,P,HZO,,14.83,1,14.94,1,R,P,P,2794061,6,0,,C
20140304,10:00:45.802,Y,HZO,,14.54,1,14.94,1,R,Y,Y,2794063,0,0,A,C
20140304,10:00:45.829,N,HZO,,14.86,1,14.95,1,R,N,N,2794070,6,0,A,C
20140304,10:00:45.830,Y,HZO,,14.54,1,14.94,1,R,Y,Y,2794071,0,0,A,C
20140304,10:00:45.830,N,HZO,,14.86,1,14.95,1,R,N,N,2794072,0,0,A,C
20140304,10:00:46.376,T,HZO,,14.8,1,15,1,R,T,T,2795786,0,0,A,C
20140304,10:00:49.493,N,HZO,,14.86,2,14.95,1,R,N,N,2799700,6,0,A,C
20140304,10:00:49.495,N,HZO,,14.86,2,14.94,1,R,N,N,2799701,0,0,A,C
20140304,10:00:49.498,W,HZO,,14.58,1,15.21,1,R,W,W,2799702,0,0,,C
20140304,10:00:58.849,T,HZO,,14.88,1,15,1,R,T,T,2817782,6,0,A,C
20140304,10:00:58.849,T,HZO,,14.88,1,15,1,R,T,T,2817783,0,0,,C
20140304,10:00:58.850,P,HZO,,14.84,1,14.94,1,R,P,P,2817784,6,0,,C
20140304,10:00:58.853,W,HZO,,14.57,1,15.22,1,R,W,W,2817785,0,0,,C
20140304,10:00:58.854,P,HZO,,14.84,1,14.99,1,R,P,P,2817786,0,0,,C
20140304,10:00:58.855,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2817787,6,0,A,C
20140304,10:00:58.857,N,HZO,,14.86,2,14.98,4,R,N,N,2817803,6,0,A,C
20140304,10:00:58.857,T,HZO,,14.88,1,15.13,1,R,T,T,2817816,0,0,,C
20140304,10:00:58.857,Z,HZO,,14.8,2,15.15,1,R,Z,Z,2817818,0,0,,C
20140304,10:00:58.857,N,HZO,,14.86,2,14.98,4,R,N,N,2817819,0,0,A,C
20140304,10:00:58.858,N,HZO,,14.86,2,14.97,1,R,N,N,2817825,6,0,A,C
20140304,10:00:58.860,P,HZO,,14.84,1,14.98,1,R,P,P,2817830,0,0,,C
20140304,10:00:58.881,P,HZO,,14.84,1,14.97,1,R,P,P,2817877,0,0,,C
20140304,10:00:58.885,Y,HZO,,14.54,1,14.97,1,R,Y,Y,2817885,0,0,A,C
20140304,10:00:58.886,P,HZO,,14.84,1,14.97,2,R,P,P,2817888,6,0,,C
20140304,10:00:58.895,N,HZO,,14.86,2,14.96,1,R,N,N,2817896,6,0,A,C
20140304,10:00:58.908,P,HZO,,14.84,1,14.96,1,R,P,P,2817937,0,0,,C
20140304,10:00:58.911,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2817944,0,0,A,C
20140304,10:00:58.913,J,HZO,,13.7,1,14.96,1,R,J,J,2817947,0,0,,C
20140304,10:00:58.914,P,HZO,,14.84,1,14.96,2,R,P,P,2817948,6,0,,C
20140304,10:00:59.001,P,HZO,,14.86,1,14.96,2,R,P,P,2818457,0,0,,C
20140304,10:00:59.061,T,HZO,,14.88,1,15,1,R,T,T,2818759,0,0,,C
20140304,10:00:59.061,Z,HZO,,14.8,2,15,1,R,Z,Z,2818760,0,0,,C
20140304,10:00:59.210,N,HZO,,14.86,2,14.96,1,R,N,N,2818923,0,0,A,C
20140304,10:00:59.623,P,HZO,,14.84,1,14.96,2,R,P,P,2819269,0,0,,C
20140304,10:00:59.625,N,HZO,,14.86,2,14.95,1,R,N,N,2819270,6,0,A,C
20140304,10:00:59.629,P,HZO,,14.84,1,14.95,1,R,P,P,2819271,0,0,,C
20140304,10:00:59.630,J,HZO,,13.7,1,15.87,1,R,J,J,2819272,0,0,,C
20140304,10:00:59.632,J,HZO,,13.7,1,14.95,1,R,J,J,2819273,0,0,,C
20140304,10:00:59.851,T,HZO,,14.88,1,15,1,R,T,T,2819513,0,0,A,C
20140304,10:01:01.226,B,HZO,,0,0,0,0,R,B,B,2821998,0,0,,C
20140304,10:01:01.226,N,HZO,,14.86,2,14.95,1,R,N,N,2822001,6,0,A,C
20140304,10:01:01.266,B,HZO,,14.88,1,0,0,R,B,B,2822116,0,0,,C
20140304,10:01:01.266,P,HZO,,14.85,1,14.95,1,R,P,P,2822134,6,0,,C
20140304,10:01:01.416,Z,HZO,,14.84,1,15,1,R,Z,Z,2822460,0,0,,C
20140304,10:01:01.436,Z,HZO,,14.84,2,15,1,R,Z,Z,2822461,0,0,,C
20140304,10:01:10.580,N,HZO,,14.86,1,14.95,1,R,N,N,2833515,0,0,A,C
20140304,10:01:36.261,W,HZO,,14.59,1,15.23,1,R,W,W,2870869,0,0,,C
20140304,10:01:51.125,N,HZO,,14.86,1,14.94,1,R,N,N,2894298,6,0,A,C
20140304,10:01:51.126,P,HZO,,14.86,1,14.95,1,R,P,P,2894299,0,0,,C
20140304,10:01:51.128,N,HZO,,14.86,1,14.94,1,R,N,N,2894301,0,0,A,C
20140304,10:01:51.135,P,HZO,,14.86,1,15,1,R,P,P,2894304,0,0,,C
20140304,10:01:51.136,J,HZO,,13.7,1,15.87,1,R,J,J,2894305,0,0,,C
20140304,10:01:51.144,T,HZO,,14.8,1,15,1,R,T,T,2894310,6,0,A,C
20140304,10:01:51.144,T,HZO,,14.8,1,14.94,1,R,T,T,2894311,0,0,A,C
20140304,10:01:51.144,T,HZO,,14.8,1,14.93,1,R,T,T,2894312,6,0,A,C
20140304,10:01:51.145,Z,HZO,,14.84,1,15,1,R,Z,Z,2894313,0,0,,C
20140304,10:01:51.146,P,HZO,,14.84,1,15,1,R,P,P,2894314,0,0,,C
20140304,10:01:51.209,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2894356,0,0,A,C
20140304,10:01:51.209,Z,HZO,,14.84,1,14.95,1,R,Z,Z,2894357,0,0,,C
20140304,10:01:51.237,T,HZO,,14.8,1,14.94,1,R,T,T,2894473,6,0,A,C
20140304,10:01:51.237,P,HZO,,14.85,1,15,1,R,P,P,2894474,0,0,,C
20140304,10:01:51.237,N,HZO,,14.87,1,14.94,1,R,N,N,2894476,6,0,A,C
20140304,10:01:51.240,P,HZO,,14.85,1,14.94,1,R,P,P,2894486,0,0,,C
20140304,10:01:51.243,J,HZO,,13.7,1,14.94,1,R,J,J,2894493,0,0,,C
20140304,10:01:51.248,N,HZO,,14.86,1,14.94,1,R,N,N,2894500,0,0,A,C
20140304,10:01:51.248,N,HZO,,14.86,1,14.93,1,R,N,N,2894503,6,0,A,C
20140304,10:01:51.297,T,HZO,,14.8,1,15,1,R,T,T,2894635,0,0,A,C
20140304,10:01:51.815,P,HZO,,14.85,1,14.93,1,R,P,P,2895295,0,0,,C
20140304,10:01:51.816,Y,HZO,,14.54,1,15.17,1,R,Y,Y,2895296,0,0,A,C
20140304,10:01:51.816,N,HZO,,14.86,1,14.93,1,R,N,N,2895297,6,0,A,C
20140304,10:01:51.838,N,HZO,,14.86,1,14.94,1,R,N,N,2895302,0,0,A,C
20140304,10:01:51.839,N,HZO,,14.87,1,14.94,1,R,N,N,2895303,0,0,A,C
20140304,10:01:51.859,N,HZO,,14.87,1,14.98,4,R,N,N,2895318,0,0,A,C
20140304,10:01:51.861,N,HZO,,14.87,1,14.97,1,R,N,N,2895319,0,0,A,C
20140304,10:01:51.890,N,HZO,,14.86,1,14.97,1,R,N,N,2895371,0,0,A,C
20140304,10:01:54.114,T,HZO,,14.8,1,14.93,1,R,T,T,2897693,0,0,A,C
20140304,10:01:54.116,N,HZO,,14.86,1,14.93,1,R,N,N,2897696,0,0,A,C
20140304,10:01:54.758,Z,HZO,,14.84,1,14.93,1,R,Z,Z,2899137,0,0,,C
20140304,10:02:02.153,W,HZO,,14.58,1,15.22,1,R,W,W,2909824,0,0,,C
20140304,10:02:17.835,P,HZO,,14.85,1,14.94,1,R,P,P,2929860,6,0,,C
20140304,10:02:17.839,W,HZO,,14.59,1,15.21,1,R,W,W,2929864,0,0,,C
20140304,10:02:36.266,W,HZO,,14.6,1,15.23,1,R,W,W,2954815,0,0,,C
20140304,10:02:40.684,P,HZO,,14.85,1,14.93,3,R,P,P,2962678,6,0,,C
20140304,10:02:52.908,P,HZO,,14.85,1,14.93,4,R,P,P,2987073,6,0,,C
20140304,10:02:56.345,N,HZO,,14.86,1,14.92,1,R,N,N,2993307,6,0,A,C
20140304,10:02:56.346,P,HZO,,14.85,1,14.92,3,R,P,P,2993308,6,0,,C
20140304,10:02:56.346,Z,HZO,,14.84,1,14.92,1,R,Z,Z,2993310,0,0,,C
20140304,10:02:56.346,P,HZO,,14.86,1,14.92,3,R,P,P,2993311,0,0,,C
20140304,10:02:56.348,T,HZO,,14.8,1,15,1,R,T,T,2993313,0,0,A,C
20140304,10:02:56.497,T,HZO,,14.8,1,14.96,1,R,T,T,2993536,0,0,A,C
20140304,10:03:00.643,W,HZO,,14.61,1,15.22,1,R,W,W,3000922,0,0,,C
20140304,10:03:00.885,Z,HZO,,14.84,1,14.95,1,R,Z,Z,3001122,0,0,,C
20140304,10:03:00.886,T,HZO,,14.8,1,14.92,1,R,T,T,3001134,0,0,A,C
20140304,10:03:07.952,P,HZO,,14.86,1,14.92,4,R,P,P,3010019,6,0,,C
20140304,10:03:38.072,T,HZO,,14.8,1,14.96,1,R,T,T,3053396,0,0,A,C
20140304,10:03:38.072,Y,HZO,,14.54,1,15.1,1,R,Y,Y,3053397,0,0,A,C
20140304,10:03:38.076,C,HZO,,0,0,15.08,1,R,C,C,3053398,0,0,,C
20140304,10:03:38.076,W,HZO,,14.61,1,15.11,1,R,W,W,3053399,0,0,,C
20140304,10:03:38.080,P,HZO,,14.86,1,14.91,1,R,P,P,3053420,6,0,,C
20140304,10:03:38.081,T,HZO,,14.8,1,14.91,1,R,T,T,3053421,0,0,A,C
20140304,10:03:38.081,B,HZO,,0,0,0,0,R,B,B,3053422,6,0,,C
20140304,10:03:38.081,P,HZO,,14.86,1,14.91,4,R,P,P,3053423,6,0,,C
