symbol,DATE,TIME_M,EX,TR_SCOND,SIZE,PRICE
ACW,20140304,14:30:00.142,N,I,28,4.89
ACW,20140304,14:30:00.142,N,I,33,4.89
ACW,20140304,14:30:00.196,P,F,100,4.89
ACW,20140304,14:30:00.197,K,F,100,4.89
ACW,20140304,14:30:00.197,P,@,100,4.89
ACW,20140304,14:30:00.197,T,F,100,4.89
ACW,20140304,14:30:00.197,T,F,169,4.89
ACW,20140304,14:30:00.198,N,I,39,4.89
ACW,20140304,14:30:07.801,D,I,31,4.88
ACW,20140304,14:30:07.843,D,@,100,4.88
ACW,20140304,14:30:07.846,D,@,100,4.88
ACW,20140304,14:30:07.956,D,@,100,4.88
ACW,20140304,14:30:07.971,D,@,100,4.88
ACW,20140304,14:30:07.983,N,F,100,4.88
ACW,20140304,14:31:04.014,N,F,100,4.89
ACW,20140304,14:33:24.569,Y,F I,35,4.9
ACW,20140304,14:38:55.797,P,F,100,4.9
ACW,20140304,14:38:55.797,K,F,2500,4.9
ACW,20140304,14:38:55.797,X,F,100,4.9
ACW,20140304,14:38:55.797,P,F,100,4.9
ACW,20140304,14:38:55.797,P,F,100,4.9
ACW,20140304,14:38:55.797,P,F,100,4.9
ACW,20140304,14:38:55.797,Z,F,100,4.9
ACW,20140304,14:38:55.797,T,F I,7,4.9
ACW,20140304,14:38:55.797,T,F,493,4.9
ACW,20140304,14:38:55.798,N,F,200,4.9
ACW,20140304,14:38:55.798,T,F I,7,4.9
ACW,20140304,14:38:55.798,T,F,500,4.9
ACW,20140304,14:38:55.798,T,F,100,4.9
ACW,20140304,14:38:55.799,T,F,400,4.9
ACW,20140304,14:38:55.799,K,@,100,4.9
ACW,20140304,14:38:55.799,P,@,100,4.9
ACW,20140304,14:38:55.799,T,@,100,4.9
ACW,20140304,14:38:55.799,T,@,100,4.9
ACW,20140304,14:38:55.799,T,@,200,4.9
ACW,20140304,14:38:55.801,Z,F,100,4.9
ACW,20140304,14:38:55.802,P,F,100,4.9
ACW,20140304,14:38:55.806,T,F,100,4.9
ACW,20140304,14:39:22.272,D,@,200,4.899
ACW,20140304,14:39:45.654,D,@,100,4.89
ACW,20140304,14:39:45.690,Z,F,100,4.89
ACW,20140304,14:39:45.690,Z,F,100,4.89
ACW,20140304,14:39:45.690,T,F,100,4.89
ACW,20140304,14:39:45.690,K,F,100,4.89
ACW,20140304,14:39:45.690,T,F,100,4.89
ACW,20140304,14:39:45.690,T,F,100,4.89
ACW,20140304,14:39:45.691,T,F,100,4.89
ACW,20140304,14:39:45.691,K,F,100,4.89
ACW,20140304,14:39:45.691,K,F,100,4.89
ACW,20140304,14:39:45.691,N,F,1596,4.89
ACW,20140304,14:39:45.691,J,F,100,4.89
ACW,20140304,14:40:00.013,D,@,100,4.89
ACW,20140304,14:40:08.524,T,F,100,4.89
ACW,20140304,14:40:44.226,D,@,100,4.89
ACW,20140304,14:41:20.765,B,@,100,4.89
ACW,20140304,14:42:07.482,D,F I,43,4.9
ACW,20140304,14:42:39.134,N,@,100,4.89
ACW,20140304,14:44:28.831,N,@,100,4.89
ACW,20140304,14:45:14.295,D,F I,39,4.9
ACW,20140304,14:45:30.108,B,@,100,4.89
ACW,20140304,14:45:55.186,N,@,100,4.895
ACW,20140304,14:46:25.103,D,@,1000,4.899
ACW,20140304,14:46:36.622,P,F,100,4.89
ACW,20140304,14:46:36.622,Z,F,100,4.89
ACW,20140304,14:46:36.622,P,F,600,4.89
ACW,20140304,14:46:36.622,T,F,100,4.89
ACW,20140304,14:46:36.623,N,F,100,4.89
ACW,20140304,14:47:45.353,B,@,100,4.89
ACW,20140304,14:48:22.643,Z,@,100,4.89
ACW,20140304,14:50:03.044,N,F,1100,4.89
ACW,20140304,14:50:13.497,N,F,100,4.89
ACW,20140304,14:50:19.276,N,@,100,4.89
ACW,20140304,14:50:29.406,N,I,61,4.88
ACW,20140304,14:50:29.533,N,F,100,4.88
ACW,20140304,14:50:48.481,D,@,100,4.89
ACW,20140304,14:51:02.826,D,I,39,4.9
ACW,20140304,14:51:43.117,B,@,100,4.89
ACW,20140304,14:52:03.740,D,F I,45,4.9
ACW,20140304,14:52:26.872,K,F,100,4.89
ACW,20140304,14:52:26.872,T,F,100,4.89
ACW,20140304,14:52:26.872,K,F,100,4.89
ACW,20140304,14:52:26.872,T,F,100,4.89
ACW,20140304,14:52:26.872,T,F,100,4.89
ACW,20140304,14:52:26.872,K,F,400,4.89
ACW,20140304,14:52:26.874,Z,F,100,4.89
ACW,20140304,14:52:26.874,K,F,100,4.89
ACW,20140304,14:52:26.886,Z,@,100,4.89
ACW,20140304,14:52:26.886,Z,@,100,4.89
ACW,20140304,14:53:11.735,T,F,100,4.89
ACW,20140304,14:53:11.737,T,F,100,4.89
ACW,20140304,14:53:11.737,T,F,100,4.89
ACW,20140304,14:53:42.468,B,@,100,4.89
ACW,20140304,14:54:24.688,D,@,100,4.895
ACW,20140304,14:54:24.798,D,@,100,4.89
ACW,20140304,14:55:25.980,Z,F,100,4.89
ACW,20140304,14:55:25.981,T,F,100,4.89
ACW,20140304,14:55:25.981,K,F,100,4.89
ACW,20140304,14:55:25.981,T,F,100,4.89
ACW,20140304,14:55:25.983,K,F I,28,4.89
ACW,20140304,14:55:40.961,N,F,200,4.895
ACW,20140304,14:55:40.995,T,F,200,4.9
ACW,20140304,14:55:40.997,T,F,200,4.9
ACW,20140304,14:55:40.997,K,F,200,4.895
ACW,20140304,14:55:40.997,T,F,100,4.9
ACW,20140304,14:55:40.997,T,F,100,4.9
ACW,20140304,14:55:40.997,T,F,100,4.9
ACW,20140304,14:55:40.997,K,F,100,4.9
ACW,20140304,14:55:41.011,P,F,200,4.9
ACW,20140304,14:55:41.011,T,F,500,4.9
ACW,20140304,14:55:41.011,P,F,100,4.9
ACW,20140304,14:55:41.011,K,F,100,4.9
ACW,20140304,14:55:41.011,K,F,100,4.9
ACW,20140304,14:55:41.012,N,F,100,4.895
ACW,20140304,14:55:41.012,N,F,100,4.9
ACW,20140304,14:55:41.115,T,F,100,4.9
ACW,20140304,14:55:41.116,N,F,100,4.9
ACW,20140304,14:55:41.117,T,F,200,4.9
ACW,20140304,14:55:41.138,T,F,200,4.9
ACW,20140304,14:55:41.138,T,F,100,4.9
ACW,20140304,14:55:41.138,P,F,100,4.9
ACW,20140304,14:55:41.138,K,F,100,4.9
ACW,20140304,14:55:41.138,P,F,100,4.9
ACW,20140304,14:55:41.138,P,F,100,4.9
ACW,20140304,14:55:41.140,T,@,500,4.9
ACW,20140304,14:55:41.141,K,F,100,4.9
ACW,20140304,14:55:41.143,P,F,100,4.9
ACW,20140304,14:56:24.711,D,@,100,4.89
ACW,20140304,14:56:24.746,P,F,100,4.89
ACW,20140304,14:56:24.747,P,F,100,4.89
ACW,20140304,14:56:24.747,T,F,100,4.89
ACW,20140304,14:56:24.747,N,F,300,4.89
ACW,20140304,14:56:24.776,P,F,100,4.89
ACW,20140304,14:56:24.776,T,F,200,4.89
ACW,20140304,14:56:24.776,T,F,100,4.89
ACW,20140304,14:56:24.776,T,F,100,4.89
ACW,20140304,14:57:06.001,Z,F,100,4.89
ACW,20140304,14:57:06.001,T,F,100,4.89
ACW,20140304,14:57:13.495,K,@,100,4.89
ACW,20140304,14:57:30.245,K,@,100,4.89
ACW,20140304,14:57:47.875,J,F,100,4.89
ACW,20140304,14:57:47.875,Z,F,100,4.89
ACW,20140304,14:57:57.055,P,@,100,4.89
ACW,20140304,14:59:52.162,P,F,100,4.89
ACW,20140304,14:59:54.149,D,@,100,4.89
ACW,20140304,15:00:36.671,Y,F I,40,4.9
ACW,20140304,15:01:50.948,Z,@,100,4.89
ACW,20140304,15:02:08.992,D,@,400,4.898
ACW,20140304,15:02:43.077,Y,F,700,4.89
ACW,20140304,15:02:43.077,Y,F,300,4.89
ACW,20140304,15:02:43.077,K,F,100,4.89
ACW,20140304,15:02:43.077,T,F,100,4.89
ACW,20140304,15:02:43.077,T,F,100,4.89
ACW,20140304,15:02:43.077,T,F,100,4.89
ACW,20140304,15:02:43.105,D,@,300,4.89
ACW,20140304,15:02:43.225,N,@,300,4.89
ACW,20140304,15:03:09.205,D,F I,47,4.9
ACW,20140304,15:03:27.248,T,F,100,4.89
ACW,20140304,15:03:59.710,D,I,40,4.9
ACW,20140304,15:03:59.716,D,@,100,4.89
ACW,20140304,15:04:42.405,T,F,100,4.89
ACW,20140304,15:04:42.405,T,F,100,4.89
ACW,20140304,15:04:42.406,N,F,100,4.89
ACW,20140304,15:04:42.435,D,@,100,4.89
ACW,20140304,15:04:42.534,T,@,100,4.89
ACW,20140304,15:04:42.534,T,@,100,4.89
ACW,20140304,15:04:54.233,D,@,100,4.89
ACW,20140304,15:05:42.403,P,F,100,4.89
ACW,20140304,15:05:42.403,T,F,100,4.89
ACW,20140304,15:05:42.403,T,F,100,4.89
ACW,20140304,15:05:42.403,T,F,100,4.89
ACW,20140304,15:05:42.404,N,F,100,4.89
ACW,20140304,15:06:25.759,Z,@,100,4.89
ACW,20140304,15:07:15.310,T,F,500,4.89
ACW,20140304,15:07:15.310,T,F,100,4.89
ACW,20140304,15:07:15.311,T,F,100,4.89
ACW,20140304,15:07:15.311,T,F,100,4.89
ACW,20140304,15:07:57.738,T,F,100,4.89
ACW,20140304,15:07:57.738,T,F,100,4.89
ACW,20140304,15:07:57.738,N,F,100,4.89
ACW,20140304,15:08:09.167,D,F I,45,4.9
ACW,20140304,15:09:07.105,D,@,100,4.89
ACW,20140304,15:09:13.140,N,@,100,4.895
ACW,20140304,15:09:43.091,D,@,100,4.895
ACW,20140304,15:10:00.041,N,I,33,4.89
ACW,20140304,15:10:00.055,N,I,28,4.89
ACW,20140304,15:10:00.064,D,@,100,4.89
ACW,20140304,15:10:00.243,K,F,100,4.89
ACW,20140304,15:10:00.244,N,F,139,4.89
ACW,20140304,15:10:00.244,T,F,100,4.89
ACW,20140304,15:10:00.250,T,I,50,4.89
ACW,20140304,15:10:11.146,N,I,11,4.88
ACW,20140304,15:10:11.262,D,@,200,4.88
ACW,20140304,15:10:11.280,N,F,100,4.88
ACW,20140304,15:10:16.049,D,@,100,4.8802
ACW,20140304,15:10:16.216,X,F,100,4.88
ACW,20140304,15:11:42.019,K,F,100,4.89
ACW,20140304,15:12:37.524,T,F,100,4.89
ACW,20140304,15:12:37.524,K,F,100,4.89
ACW,20140304,15:12:37.524,B,@,200,4.89
ACW,20140304,15:12:37.525,Z,@,100,4.89
ACW,20140304,15:12:37.525,K,@,200,4.89
ACW,20140304,15:12:37.525,N,F,200,4.89
ACW,20140304,15:12:37.526,K,@,200,4.89
ACW,20140304,15:12:37.526,Z,@,100,4.89
ACW,20140304,15:12:37.528,D,F,200,4.89
ACW,20140304,15:12:37.530,D,@,200,4.89
ACW,20140304,15:12:37.532,D,@,100,4.89
ACW,20140304,15:12:37.535,D,@,100,4.89
ACW,20140304,15:13:07.067,J,F I,15,4.9
ACW,20140304,15:13:07.070,D,I,28,4.9
ACW,20140304,15:13:17.072,D,F I,50,4.9
ACW,20140304,15:13:18.352,D,@,100,4.89
ACW,20140304,15:14:00.561,P,F,100,4.89
ACW,20140304,15:14:00.561,T,F,100,4.89
ACW,20140304,15:14:00.562,N,F,211,4.89
ACW,20140304,15:14:00.585,J,F I,50,4.89
ACW,20140304,15:14:00.596,D,I,50,4.89
ACW,20140304,15:14:00.624,D,@,300,4.89
ACW,20140304,15:14:00.661,T,@,100,4.89
ACW,20140304,15:14:00.661,T,@,100,4.89
ACW,20140304,15:14:09.119,D,@,100,4.89
ACW,20140304,15:14:09.127,B,F,100,4.89
ACW,20140304,15:14:17.150,B,@,100,4.89
ACW,20140304,15:15:16.408,P,@,100,4.89
ACW,20140304,15:15:30.973,D,@,100,4.9
ACW,20140304,15:16:32.160,B,@,100,4.89
ACW,20140304,15:16:38.316,D,I,39,4.9
ACW,20140304,15:17:35.775,P,F,100,4.89
ACW,20140304,15:17:35.775,Z,F,100,4.89
ACW,20140304,15:17:35.775,T,F,100,4.89
ACW,20140304,15:17:35.799,Y,F,100,4.89
ACW,20140304,15:17:35.801,D,@,200,4.89
ACW,20140304,15:18:26.146,D,@,100,4.89
ACW,20140304,15:18:34.644,D,F I,41,4.9
ACW,20140304,15:19:08.737,Z,@,100,4.89
ACW,20140304,15:19:09.375,D,@,100,4.9
ACW,20140304,15:19:09.383,B,F,100,4.89
ACW,20140304,15:19:57.062,T,F,200,4.89
ACW,20140304,15:19:57.062,K,F,100,4.89
ACW,20140304,15:19:57.062,T,F,100,4.89
ACW,20140304,15:19:57.062,T,F,200,4.89
ACW,20140304,15:19:57.062,N,F,111,4.89
ACW,20140304,15:20:42.787,D,@,100,4.9
ACW,20140304,15:21:09.983,T,F,100,4.89
ACW,20140304,15:22:31.934,D,@,100,4.89
ACW,20140304,15:22:47.234,Y,F I,35,4.9
ACW,20140304,15:22:47.540,T,F,400,4.9
ACW,20140304,15:22:47.541,N,F,100,4.89
ACW,20140304,15:22:47.541,N,F,100,4.9
ACW,20140304,15:22:47.550,B,@,100,4.895
ACW,20140304,15:22:48.273,N,@,100,4.895
ACW,20140304,15:23:18.741,B,@,100,4.895
ACW,20140304,15:23:18.766,D,I,92,4.9
ACW,20140304,15:23:48.689,D,@,100,4.89
ACW,20140304,15:24:15.626,D,@,100,4.895
ACW,20140304,15:24:50.081,N,F I,41,4.9
ACW,20140304,15:25:06.329,D,@,100,4.89
ACW,20140304,15:25:06.377,T,F,100,4.89
ACW,20140304,15:25:06.377,X,F,100,4.89
ACW,20140304,15:25:06.378,T,F I,82,4.89
ACW,20140304,15:25:06.378,N,F,500,4.89
ACW,20140304,15:25:06.398,N,I,11,4.89
ACW,20140304,15:25:06.403,D,@,300,4.89
ACW,20140304,15:25:06.416,D,@,100,4.9
ACW,20140304,15:25:06.477,D,@,100,4.8999
ACW,20140304,15:25:19.885,T,I,42,4.895
ACW,20140304,15:25:46.259,P,F,100,4.89
ACW,20140304,15:25:46.259,P,F,100,4.89
ACW,20140304,15:25:46.260,P,F,100,4.89
ACW,20140304,15:25:46.260,T,F I,18,4.89
ACW,20140304,15:25:46.260,T,F,100,4.89
ACW,20140304,15:25:46.260,T,F,100,4.89
ACW,20140304,15:25:46.260,N,F,100,4.89
ACW,20140304,15:26:22.993,D,@,100,4.89
ACW,20140304,15:27:19.055,T,F,200,4.89
ACW,20140304,15:27:19.056,T,F I,82,4.89
ACW,20140304,15:27:19.056,N,F,200,4.89
ACW,20140304,15:27:21.419,N,I,47,4.89
ACW,20140304,15:28:04.245,P,@,100,4.89
ACW,20140304,15:28:06.435,T,F I,18,4.89
ACW,20140304,15:28:06.435,K,F,100,4.89
ACW,20140304,15:28:06.435,T,F,100,4.89
ACW,20140304,15:28:06.435,T,F,100,4.89
ACW,20140304,15:28:06.435,T,F I,82,4.89
ACW,20140304,15:28:30.393,Z,F,300,4.89
ACW,20140304,15:28:30.393,Z,F,200,4.89
ACW,20140304,15:28:30.393,Z,F,300,4.89
ACW,20140304,15:28:30.394,N,F,100,4.89
ACW,20140304,15:28:44.747,N,@,100,4.9
ACW,20140304,15:28:44.754,D,@,100,4.9
ACW,20140304,15:29:05.973,T,F,100,4.9
ACW,20140304,15:29:05.974,T,F,100,4.9
ACW,20140304,15:29:08.196,D,@,100,4.9
ACW,20140304,15:29:17.354,T,F,200,4.9
ACW,20140304,15:29:21.455,T,F,200,4.9
ACW,20140304,15:30:00.076,D,I,29,4.8901
ACW,20140304,15:30:00.076,D,I,33,4.8901
ACW,20140304,15:30:00.166,D,I,38,4.8901
ACW,20140304,15:30:00.182,P,F,100,4.89
ACW,20140304,15:30:00.182,P,F,162,4.89
ACW,20140304,15:30:00.183,N,F,200,4.89
ACW,20140304,15:30:00.183,P,I,38,4.89
ACW,20140304,15:30:00.183,T,F,100,4.89
ACW,20140304,15:30:00.183,T,F,100,4.89
ACW,20140304,15:30:00.183,T,F,100,4.89
ACW,20140304,15:30:00.184,Z,@,100,4.89
ACW,20140304,15:30:00.555,N,F,200,4.89
ACW,20140304,15:30:26.863,N,F I,48,4.9
ACW,20140304,15:30:26.865,P,F,100,4.9
ACW,20140304,15:30:26.865,P,F,100,4.9
ACW,20140304,15:30:26.865,P,F,100,4.9
ACW,20140304,15:30:26.865,P,F,100,4.9
ACW,20140304,15:30:26.865,T,F,100,4.9
ACW,20140304,15:30:26.865,K,F,100,4.9
ACW,20140304,15:30:26.865,K,F,100,4.9
ACW,20140304,15:30:26.865,K,F,100,4.9
ACW,20140304,15:30:26.866,N,F,100,4.9
ACW,20140304,15:31:33.535,N,@,200,4.89
ACW,20140304,15:31:33.575,K,@,100,4.89
ACW,20140304,15:31:33.577,Z,F,100,4.89
ACW,20140304,15:31:33.578,T,F,100,4.89
ACW,20140304,15:31:33.579,K,F,500,4.88
ACW,20140304,15:31:33.603,D,@,200,4.89
ACW,20140304,15:31:49.425,D,F I,40,4.9
ACW,20140304,15:32:17.796,D,@,901,4.8801
ACW,20140304,15:32:35.144,D,@,100,4.89
ACW,20140304,15:32:35.145,D,@,100,4.89
ACW,20140304,15:32:35.374,P,F,100,4.89
ACW,20140304,15:32:35.374,P,F,100,4.89
ACW,20140304,15:32:35.374,P,F,100,4.89
ACW,20140304,15:32:35.374,Z,F,100,4.89
ACW,20140304,15:32:42.504,D,F I,41,4.9
ACW,20140304,15:32:52.455,D,@,200,4.9
ACW,20140304,15:34:50.595,X,F,100,4.9
ACW,20140304,15:34:50.595,T,F,100,4.9
ACW,20140304,15:34:58.182,D,@,100,4.9
ACW,20140304,15:35:23.343,Y,F I,41,4.9
ACW,20140304,15:36:37.122,D,@,100,4.9
ACW,20140304,15:36:37.122,D,@,100,4.9
ACW,20140304,15:36:41.349,Z,F,100,4.9
ACW,20140304,15:36:41.350,Z,F I,9,4.9
ACW,20140304,15:36:47.994,T,F,100,4.9
ACW,20140304,15:36:47.995,N,F,111,4.9
ACW,20140304,15:36:47.995,T,F,300,4.9
ACW,20140304,15:36:47.995,Y,I,65,4.9
ACW,20140304,15:36:47.999,T,F,100,4.9
ACW,20140304,15:36:47.999,T,F,100,4.9
ACW,20140304,15:37:01.877,T,F I,15,4.9
ACW,20140304,15:37:01.879,Z,F,100,4.9
ACW,20140304,15:37:28.794,T,F,100,4.9
ACW,20140304,15:37:28.794,N,F,100,4.9
ACW,20140304,15:37:49.263,N,@,100,4.9
ACW,20140304,15:37:50.452,T,F I,3,4.9
ACW,20140304,15:38:06.374,Z,@,100,4.9
ACW,20140304,15:39:11.535,N,F I,36,4.9
ACW,20140304,15:39:47.458,T,F,200,4.9
ACW,20140304,15:39:47.459,P,@,100,4.9
ACW,20140304,15:39:47.461,T,F,182,4.9
ACW,20140304,15:39:47.465,K,@,100,4.9
ACW,20140304,15:39:47.465,K,F,100,4.9
ACW,20140304,15:39:47.466,T,F,200,4.9
ACW,20140304,15:39:47.467,K,@,100,4.9
ACW,20140304,15:39:47.467,N,I,64,4.9
ACW,20140304,15:39:47.526,D,@,100,4.9
ACW,20140304,15:39:56.014,D,@,100,4.9
ACW,20140304,15:39:57.963,N,@,100,4.9
ACW,20140304,15:39:57.968,D,@,100,4.9
ACW,20140304,15:40:18.958,T,F,200,4.9
ACW,20140304,15:40:38.607,D,@,100,4.9
ACW,20140304,15:40:40.246,T,F,100,4.9
ACW,20140304,15:40:40.247,N,F,100,4.9
ACW,20140304,15:41:36.796,D,I,45,4.9
ACW,20140304,15:41:54.137,T,F,100,4.9
ACW,20140304,15:41:54.137,T,F,100,4.9
ACW,20140304,15:42:00.185,T,F,100,4.9
ACW,20140304,15:42:00.185,T,F,100,4.9
ACW,20140304,15:42:13.270,T,F,200,4.9
ACW,20140304,15:42:23.639,T,F,200,4.9
ACW,20140304,15:42:23.641,P,@,100,4.9
ACW,20140304,15:42:23.641,P,@,200,4.9
ACW,20140304,15:42:29.199,D,@,100,4.9
ACW,20140304,15:42:46.183,D,@,300,4.899
ACW,20140304,15:42:51.757,D,@,100,4.9
ACW,20140304,15:42:55.625,T,@,100,4.9
ACW,20140304,15:42:55.631,D,@,100,4.9
ACW,20140304,15:42:55.702,K,F,100,4.9
ACW,20140304,15:42:55.702,K,F,100,4.9
ACW,20140304,15:42:55.702,K,F,100,4.9
ACW,20140304,15:43:06.740,K,F,100,4.9
ACW,20140304,15:43:21.687,T,F,100,4.9
ACW,20140304,15:43:21.688,N,F,100,4.9
ACW,20140304,15:43:25.594,T,F,200,4.9
ACW,20140304,15:43:27.788,T,F,100,4.9
ACW,20140304,15:43:28.011,T,@,100,4.9
ACW,20140304,15:43:28.783,P,@,100,4.9
ACW,20140304,15:43:36.875,D,@,100,4.9
ACW,20140304,15:43:44.696,T,F I,44,4.9
ACW,20140304,15:44:00.814,N,F I,39,4.9
ACW,20140304,15:44:05.969,T,F I,56,4.9
ACW,20140304,15:44:05.969,T,F I,44,4.9
ACW,20140304,15:44:12.943,D,@,100,4.89
ACW,20140304,15:44:12.963,D,@,100,4.895
ACW,20140304,15:44:13.965,D,@,100,4.895
ACW,20140304,15:44:14.407,D,@,100,4.895
ACW,20140304,15:44:14.999,D,@,100,4.895
ACW,20140304,15:44:15.198,T,F,100,4.9
ACW,20140304,15:44:15.690,D,@,100,4.895
ACW,20140304,15:44:17.614,D,@,100,4.895
ACW,20140304,15:44:18.857,D,@,100,4.895
ACW,20140304,15:44:19.519,D,@,100,4.895
ACW,20140304,15:44:19.659,D,@,100,4.895
ACW,20140304,15:44:20.894,D,@,300,4.895
ACW,20140304,15:44:21.405,D,@,100,4.895
ACW,20140304,15:44:21.916,D,@,200,4.895
ACW,20140304,15:44:22.033,D,@,100,4.9
ACW,20140304,15:44:38.860,P,F,100,4.9
ACW,20140304,15:44:38.861,P,F,108,4.9
ACW,20140304,15:44:39.021,P,F I,92,4.9
ACW,20140304,15:44:39.021,P,F I,8,4.9
ACW,20140304,15:44:39.932,N,I,61,4.9
ACW,20140304,15:44:39.933,T,@,100,4.9
ACW,20140304,15:44:42.397,T,@,139,4.9
ACW,20140304,15:44:52.039,K,F,100,4.9
ACW,20140304,15:44:52.119,D,@,100,4.9
ACW,20140304,15:44:52.126,T,F,100,4.9
ACW,20140304,15:44:55.124,T,F I,17,4.9
ACW,20140304,15:44:55.124,T,F,100,4.9
ACW,20140304,15:44:55.124,T,F I,83,4.9
ACW,20140304,15:45:00.630,P,@,192,4.9
ACW,20140304,15:45:00.630,P,@,100,4.9
ACW,20140304,15:45:00.630,P,@,100,4.9
ACW,20140304,15:45:00.630,P,@,100,4.9
ACW,20140304,15:45:00.631,P,F,100,4.91
ACW,20140304,15:45:00.631,P,F,100,4.91
ACW,20140304,15:45:00.631,T,I,17,4.9
ACW,20140304,15:45:00.631,Z,F,100,4.91
ACW,20140304,15:45:00.631,T,@,500,4.9
ACW,20140304,15:45:00.631,T,@,206,4.9
ACW,20140304,15:45:00.631,T,F,667,4.9
ACW,20140304,15:45:00.631,T,@,208,4.9
ACW,20140304,15:45:00.634,T,@,100,4.9
ACW,20140304,15:45:00.635,K,F,100,4.9
ACW,20140304,15:45:00.635,P,@,100,4.9
ACW,20140304,15:45:00.636,Z,F,100,4.9
ACW,20140304,15:45:00.636,Z,F,100,4.9
ACW,20140304,15:45:00.637,Z,F,100,4.9
ACW,20140304,15:45:00.651,T,F,100,4.9
ACW,20140304,15:45:00.655,K,F,100,4.9
ACW,20140304,15:45:00.656,T,F,100,4.9
ACW,20140304,15:45:00.656,T,F,100,4.9
ACW,20140304,15:45:00.656,T,F,500,4.9
ACW,20140304,15:45:00.656,T,F,180,4.9
ACW,20140304,15:45:00.656,P,F,100,4.9
ACW,20140304,15:45:00.656,P,F,100,4.9
ACW,20140304,15:45:00.657,Z,F,100,4.9
ACW,20140304,15:45:00.658,T,F,100,4.9
ACW,20140304,15:45:00.658,T,F,100,4.9
ACW,20140304,15:45:00.659,K,F,100,4.9
ACW,20140304,15:45:01.010,N,F I,48,4.9
ACW,20140304,15:45:01.010,N,F,352,4.91
ACW,20140304,15:45:01.283,N,@,100,4.89
ACW,20140304,15:45:01.836,D,@,100,4.9
ACW,20140304,15:45:02.107,D,@,100,4.9
ACW,20140304,15:45:02.276,Z,I,48,4.895
ACW,20140304,15:45:02.341,D,@,100,4.9
ACW,20140304,15:45:22.199,D,@,100,4.9
ACW,20140304,15:45:52.189,P,F,100,4.9
ACW,20140304,15:45:52.294,D,@,100,4.9
ACW,20140304,15:46:08.474,D,@,100,4.9
ACW,20140304,15:46:22.367,D,@,100,4.9
ACW,20140304,15:46:37.743,P,@,200,4.895
ACW,20140304,15:46:37.743,Z,@,200,4.895
ACW,20140304,15:46:37.743,K,@,100,4.895
ACW,20140304,15:46:37.743,T,@,200,4.895
ACW,20140304,15:46:37.745,D,@,200,4.895
ACW,20140304,15:46:37.746,D,@,100,4.895
ACW,20140304,15:46:37.786,J,I,41,4.89
ACW,20140304,15:46:37.787,Y,F I,81,4.89
ACW,20140304,15:46:37.788,D,@,100,4.8925
ACW,20140304,15:46:37.789,D,@,100,4.89
ACW,20140304,15:46:37.793,D,@,200,4.89
ACW,20140304,15:46:37.794,D,F,100,4.89
ACW,20140304,15:46:37.794,D,F,100,4.89
ACW,20140304,15:46:37.794,D,@,100,4.89
ACW,20140304,15:46:37.795,D,@,100,4.89
ACW,20140304,15:46:37.798,P,F,100,4.89
ACW,20140304,15:46:37.798,Z,F,100,4.89
ACW,20140304,15:46:37.798,Z,F,100,4.89
ACW,20140304,15:46:37.798,Z,F,100,4.89
ACW,20140304,15:46:37.798,Z,F,100,4.89
ACW,20140304,15:46:37.798,T,F,100,4.89
ACW,20140304,15:46:37.798,Z,F,200,4.89
ACW,20140304,15:46:37.798,Z,F I,8,4.89
ACW,20140304,15:46:37.798,T,F,200,4.89
ACW,20140304,15:46:37.798,K,F,200,4.89
ACW,20140304,15:46:37.798,T,F,186,4.89
ACW,20140304,15:46:37.799,T,F,300,4.89
ACW,20140304,15:46:37.799,T,F,100,4.89
ACW,20140304,15:46:37.799,K,F,200,4.89
ACW,20140304,15:46:37.799,T,F,100,4.89
ACW,20140304,15:46:37.799,K,F,1000,4.89
ACW,20140304,15:46:37.799,K,F,100,4.89
ACW,20140304,15:46:37.799,K,F,300,4.89
ACW,20140304,15:46:37.799,K,F,100,4.89
ACW,20140304,15:46:37.799,N,F,992,4.89
ACW,20140304,15:46:37.802,D,@,100,4.895
ACW,20140304,15:46:37.804,D,@,200,4.89
ACW,20140304,15:46:37.819,D,@,100,4.8925
ACW,20140304,15:46:37.822,D,@,1200,4.89
ACW,20140304,15:46:37.838,D,@,100,4.8925
ACW,20140304,15:46:37.864,D,@,100,4.8925
ACW,20140304,15:46:39.008,D,@,100,4.89
ACW,20140304,15:47:03.433,N,F I,37,4.89
ACW,20140304,15:47:03.434,Z,@,100,4.89
ACW,20140304,15:47:03.434,K,@,100,4.89
ACW,20140304,15:47:03.436,D,@,100,4.89
ACW,20140304,15:47:03.437,D,@,100,4.89
ACW,20140304,15:47:03.440,D,@,100,4.89
ACW,20140304,15:47:03.450,D,@,100,4.89
ACW,20140304,15:47:06.412,D,@,100,4.89
ACW,20140304,15:47:08.548,D,I,48,4.89
ACW,20140304,15:48:10.513,D,@,441,4.89
ACW,20140304,15:48:10.528,D,@,300,4.89
ACW,20140304,15:48:10.542,D,I,98,4.8899
ACW,20140304,15:48:37.679,D,@,100,4.885
ACW,20140304,15:48:49.208,Y,@,100,4.89
ACW,20140304,15:48:57.296,D,I,42,4.89
ACW,20140304,15:48:59.920,D,I,10,4.89
ACW,20140304,15:48:59.922,D,I,36,4.89
ACW,20140304,15:49:02.441,B,@,100,4.89
ACW,20140304,15:49:06.923,B,@,100,4.89
ACW,20140304,15:49:10.105,Z,F,100,4.89
