DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,BIDEX,ASKEX,QU_SEQNUM,NATBBO_IND,NASDBBO_IND,QU_CANCEL,QU_SOURCE
20140304,9:30:45.205,Y,ACW,,4.48,1,4.71,1,R,Y,Y,214037,0,0,A,C
20140304,9:30:45.210,N,ACW,,4.59,1,4.65,8,R,N,N,214041,6,0,A,C
20140304,9:30:45.211,N,ACW,,4.59,2,4.65,8,R,N,N,214042,6,0,A,C
20140304,9:30:45.212,N,ACW,,4.59,2,4.6,1,R,N,N,214043,1,0,A,C
20140304,9:30:45.216,N,ACW,,4.59,2,4.65,8,R,N,N,214049,6,0,A,C
20140304,9:30:45.229,N,ACW,,4.59,1,4.65,8,R,N,N,214059,6,0,A,C
20140304,9:30:45.239,Z,ACW,,4.49,1,4.61,1,R,Z,Z,214062,0,0,A,C
20140304,9:30:45.246,Z,ACW,,4.49,1,4.61,1,R,Z,Z,214063,0,0,A,C
20140304,9:30:45.247,Z,ACW,,4.49,1,4.61,1,R,Z,Z,214064,0,0,A,C
20140304,9:30:45.251,T,ACW,,4.49,1,4.61,1,R,T,T,214065,0,0,A,C
20140304,9:30:45.259,Y,ACW,,4.49,1,4.71,1,R,Y,Y,214071,0,0,A,C
20140304,9:30:45.259,Y,ACW,,4.49,1,4.71,2,R,Y,Y,214072,0,0,A,C
20140304,9:30:45.300,J,ACW,,4.6,1,4.94,1,R,J,J,214107,6,0,A,C
20140304,9:30:45.334,W,ACW,,0,0,4.7,1,R,W,W,214161,0,0,A,C
20140304,9:30:45.334,W,ACW,,4.51,1,4.7,1,R,W,W,214163,0,0,A,C
20140304,9:30:45.587,J,ACW,,4.6,1,4.74,1,R,J,J,214348,0,0,A,C
20140304,9:30:45.587,Y,ACW,,4.5,1,4.71,2,R,Y,Y,214349,0,0,A,C
20140304,9:30:45.587,Y,ACW,,4.5,1,4.7,1,R,Y,Y,214350,0,0,A,C
20140304,9:30:45.614,D,ACW,,4.5,1,6,2,R,D,D,214364,0,1,A,C
20140304,9:30:45.614,D,ACW,,4.5,1,4.7,1,R,D,D,214366,0,1,A,C
20140304,9:30:45.720,N,ACW,,4.59,1,4.63,1,R,N,N,214397,0,0,,C
20140304,9:30:53.843,T,ACW,,4.49,1,4.8,1,R,T,T,219644,0,0,,C
20140304,9:30:53.844,N,ACW,,4.59,2,4.63,1,R,N,N,219645,0,0,,C
20140304,9:30:53.892,T,ACW,,4.4,1,4.8,1,R,T,T,219756,0,0,,C
20140304,9:30:53.932,P,ACW,,4.49,1,4.67,1,R,P,P,219854,0,0,,C
20140304,9:30:53.936,P,ACW,,4.46,1,4.67,1,R,P,P,219877,0,0,,C
20140304,9:30:53.975,Z,ACW,,4.49,1,4.75,1,R,Z,Z,219908,0,0,,C
20140304,9:30:54.063,N,ACW,,4.59,3,4.63,1,R,N,N,220047,0,0,,C
20140304,9:30:54.172,K,ACW,,4.49,1,4.61,1,R,K,K,220095,0,0,,C
20140304,9:30:54.172,K,ACW,,4.5,1,4.61,1,R,K,K,220096,0,0,,C
20140304,9:30:54.172,T,ACW,,4.61,1,4.8,1,R,T,T,220098,6,0,,C
20140304,9:30:54.172,P,ACW,,4.51,1,4.67,1,R,P,P,220100,0,0,,C
20140304,9:30:54.172,N,ACW,,4.59,3,4.65,7,R,N,N,220101,0,0,,C
20140304,9:30:54.173,N,ACW,,4.59,3,4.64,1,R,N,N,220102,0,0,,C
20140304,9:30:54.211,W,ACW,,0,0,4.7,1,R,W,W,220111,0,0,,C
20140304,9:30:54.211,W,ACW,,4.52,1,4.7,1,R,W,W,220112,0,0,,C
20140304,9:30:54.249,K,ACW,,4.49,1,4.61,1,R,K,K,220126,0,0,,C
20140304,9:30:54.269,T,ACW,,4.4,1,4.8,1,R,T,T,220161,6,0,,C
20140304,9:30:54.270,N,ACW,,4.59,3,4.65,7,R,N,N,220162,0,0,,C
20140304,9:30:54.270,N,ACW,,4.59,3,4.63,1,R,N,N,220163,0,0,,C
20140304,9:30:54.292,W,ACW,,0,0,4.7,1,R,W,W,220173,0,0,,C
20140304,9:30:54.292,W,ACW,,4.51,1,4.7,1,R,W,W,220175,0,0,,C
20140304,9:30:54.299,N,ACW,,4.59,3,4.65,7,R,N,N,220190,0,0,,C
20140304,9:30:54.299,N,ACW,,4.59,3,4.65,8,R,N,N,220198,0,0,,C
20140304,9:30:54.299,N,ACW,,4.59,2,4.65,8,R,N,N,220201,0,0,,C
20140304,9:30:54.299,N,ACW,,4.6,1,4.65,8,R,N,N,220206,0,0,,C
20140304,9:30:54.300,K,ACW,,4.49,1,4.71,8,R,K,K,220268,6,0,,C
20140304,9:30:54.308,K,ACW,,4.38,6,4.71,8,R,K,K,220395,0,0,,C
20140304,9:30:54.309,P,ACW,,4.46,1,4.67,1,R,P,P,220402,0,0,,C
20140304,9:30:54.333,N,ACW,,4.6,1,4.64,1,R,N,N,220452,6,0,,C
20140304,9:30:54.360,W,ACW,,4.51,1,0,0,R,W,W,220517,0,0,,C
20140304,9:30:54.361,W,ACW,,4.51,1,4.73,1,R,W,W,220518,0,0,,C
20140304,9:30:54.640,Z,ACW,,4.46,1,4.75,1,R,Z,Z,220898,0,0,,C
20140304,9:30:55.173,N,ACW,,4.6,2,4.64,1,R,N,N,221407,1,0,,C
20140304,9:30:55.267,N,ACW,,4.6,1,4.64,1,R,N,N,221475,6,0,,C
20140304,9:30:55.546,P,ACW,,4.46,1,4.76,1,R,P,P,221647,0,0,,C
