DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,9:46:41.292,D,ACW,,@,200,4.85,N,00,113640,C,N
20140304,9:47:34.279,D,ACW,,@,200,4.85,N,00,118014,C,N
20140304,9:48:27.336,D,ACW,,@,200,4.85,N,00,122257,C,N
20140304,9:49:20.386,D,ACW,,@,200,4.85,N,00,126798,C,N
20140304,9:49:43.257,D,ACW,,I,2,4.83,N,00,129625,C,T
20140304,9:49:51.696,D,ACW,,@,650,4.8304,N,00,130246,C,T
20140304,9:50:00.694,B,ACW,,I,1,4.83,N,00,131785,C,
20140304,9:50:13.441,D,ACW,,@,100,4.85,N,00,132532,C,N
20140304,9:51:05.094,D,ACW,,@,200,4.8304,N,00,139081,C,T
20140304,9:51:06.501,D,ACW,,@,200,4.85,N,00,139204,C,N
20140304,9:52:05.216,D,ACW,,@,200,4.85,N,00,144792,C,N
20140304,9:52:24.258,D,ACW,,@,100,4.85,N,00,147417,C,T
20140304,9:53:03.922,D,ACW,,@,200,4.85,N,00,150236,C,N
20140304,9:53:54.887,P,ACW,,@,100,4.83,N,00,153667,C,
20140304,9:53:54.887,P,ACW,,@,100,4.83,N,00,153668,C,
20140304,9:53:54.888,B,ACW,,F,199,4.83,N,00,153669,C,
20140304,9:53:54.888,N,ACW,,F,200,4.83,N,00,153670,C,
20140304,9:53:54.889,P,ACW,,@,501,4.83,N,00,153671,C,
20140304,9:53:54.893,D,ACW,,F,100,4.83,N,00,153673,C,
20140304,9:53:56.008,D,ACW,,@,100,4.83,N,00,153764,C,T
20140304,9:53:56.234,P,ACW,,F,200,4.83,N,00,153770,C,
20140304,9:53:56.234,Z,ACW,,F I,2,4.83,N,00,153771,C,
20140304,9:56:00.084,D,ACW,,@,100,4.84,N,00,162339,C,N
20140304,9:56:00.164,D,ACW,,@,200,4.84,N,00,162376,C,N
20140304,9:56:48.879,D,ACW,,@,400,4.8555,N,00,166430,C,T
20140304,9:56:48.881,D,ACW,,@,100,4.845,N,00,166431,C,T
20140304,9:56:48.917,D,ACW,,@,100,4.84,N,00,166434,C,N
20140304,9:57:01.714,D,ACW,,@,200,4.845,N,00,167815,C,N
20140304,9:57:44.642,D,ACW,,@,100,4.86,N,00,171750,C,
20140304,9:58:03.249,D,ACW,,@,100,4.845,N,00,172972,C,N
20140304,9:58:16.769,D,ACW,,@,100,4.85,N,00,174247,C,N
20140304,9:58:24.621,T,ACW,,@,300,4.85,N,00,174581,C,
20140304,9:58:24.621,T,ACW,,@,100,4.85,N,00,174582,C,
20140304,9:58:24.621,T,ACW,,@,100,4.85,N,00,174583,C,
20140304,9:58:40.861,D,ACW,,@,100,4.85,N,00,176072,C,T
20140304,9:58:41.435,P,ACW,,@,100,4.84,N,00,176094,C,
20140304,9:58:41.435,P,ACW,,@,100,4.84,N,00,176095,C,
